PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
23475210,The ignored diversity: complex bacterial communities in intensive care units revealed by 16S pyrosequencing,"Oberauner L, Zachow C, Lackner S, Högenauer C, Smolle KH, Berg G.",Sci Rep. 2013;3:1413. doi: 10.1038/srep01413.,Oberauner L,Sci Rep,2013,2013/03/12,PMC3593336,,10.1038/srep01413
22708631,Ecological effects on gut bacterial communities in wild bumblebee colonies,"Koch H, Cisarovsky G, Schmid-Hempel P.",J Anim Ecol. 2012 Nov;81(6):1202-1210. doi: 10.1111/j.1365-2656.2012.02004.x. Epub 2012 Jun 18.,Koch H,J Anim Ecol,2012,2012/06/20,,,10.1111/j.1365-2656.2012.02004.x
20631792,Viruses in the faecal microbiota of monozygotic twins and their mothers,"Reyes A, Haynes M, Hanson N, Angly FE, Heath AC, Rohwer F, Gordon JI.",Nature. 2010 Jul 15;466(7304):334-8. doi: 10.1038/nature09199.,Reyes A,Nature,2010,2010/07/16,PMC2919852,NIHMS208953,10.1038/nature09199
26083543,"A multidimensional approach to the management of severe asthma: Inflammometry, molecular microbiology and bronchial thermoplasty","Cox C, Kjarsgaard M, Surette MG, Cox PG, Nair P.",Can Respir J. 2015 Jul-Aug;22(4):221-4. doi: 10.1155/2015/459187. Epub 2015 Jun 17.,Cox C,Can Respir J,2015,2015/06/18,PMC4530855,,10.1155/2015/459187
27065983,The Features of Fecal and Ileal Mucosa-Associated Microbiota in Dairy Calves during Early Infection with Mycobacterium avium Subspecies paratuberculosis,"Derakhshani H, De Buck J, Mortier R, Barkema HW, Krause DO, Khafipour E.",Front Microbiol. 2016 Mar 31;7:426. doi: 10.3389/fmicb.2016.00426. eCollection 2016.,Derakhshani H,Front Microbiol,2016,2016/04/12,PMC4814471,,10.3389/fmicb.2016.00426
15185934,Culture-independent analysis of midgut microbiota in the arbovirus vector Culicoides sonorensis (Diptera: Ceratopogonidae),"Campbell CL, Mummey DL, Schmidtmann ET, Wilson WC.",J Med Entomol. 2004 May;41(3):340-8. doi: 10.1603/0022-2585-41.3.340.,Campbell CL,J Med Entomol,2004,2004/06/10,,,10.1603/0022-2585-41.3.340
20663617,Microbial communities in the tonsils of healthy pigs,"Lowe BA, Marsh TL, Isaacs-Cosgrove N, Kirkwood RN, Kiupel M, Mulks MH.",Vet Microbiol. 2011 Jan 27;147(3-4):346-57. doi: 10.1016/j.vetmic.2010.06.025. Epub 2010 Jul 1.,Lowe BA,Vet Microbiol,2011,2010/07/29,,,10.1016/j.vetmic.2010.06.025
11772618,16S rRNA-based analysis of microbiota from the cecum of broiler chickens,"Zhu XY, Zhong T, Pandya Y, Joerger RD.",Appl Environ Microbiol. 2002 Jan;68(1):124-37. doi: 10.1128/aem.68.1.124-137.2002.,Zhu XY,Appl Environ Microbiol,2002,2002/01/05,PMC126585,,10.1128/aem.68.1.124-137.2002
27999386,Reduced Diversity in the Bacteriome of the Phytophagous Mite Brevipalpus yothersi (Acari: Tenuipalpidae),"Ospina OE, Massey SE, Verle Rodrigues JC.",Insects. 2016 Dec 20;7(4):80. doi: 10.3390/insects7040080.,Ospina OE,Insects,2016,2016/12/22,PMC5198228,,10.3390/insects7040080
21899440,Sulfur-oxidizing chemolithotrophic proteobacteria dominate the microbiota in high arctic thermal springs on Svalbard,"Reigstad LJ, Jorgensen SL, Lauritzen SE, Schleper C, Urich T.",Astrobiology. 2011 Sep;11(7):665-78. doi: 10.1089/ast.2010.0551. Epub 2011 Sep 7.,Reigstad LJ,Astrobiology,2011,2011/09/09,,,10.1089/ast.2010.0551
27507966,Changes in the Structure of the Microbial Community Associated with Nannochloropsis salina following Treatments with Antibiotics and Bioactive Compounds,"Geng H, Tran-Gyamfi MB, Lane TW, Sale KL, Yu ET.",Front Microbiol. 2016 Jul 26;7:1155. doi: 10.3389/fmicb.2016.01155. eCollection 2016.,Geng H,Front Microbiol,2016,2016/08/11,PMC4960269,,10.3389/fmicb.2016.01155
19693670,A molecular analysis of fecal and mucosal bacterial communities in irritable bowel syndrome,"Codling C, O'Mahony L, Shanahan F, Quigley EM, Marchesi JR.",Dig Dis Sci. 2010 Feb;55(2):392-7. doi: 10.1007/s10620-009-0934-x. Epub 2009 Aug 20.,Codling C,Dig Dis Sci,2010,2009/08/21,,,10.1007/s10620-009-0934-x
18043233,Nutrition and colonic health: the critical role of the microbiota,O'Keefe SJ.,Curr Opin Gastroenterol. 2008 Jan;24(1):51-8. doi: 10.1097/MOG.0b013e3282f323f3.,O'Keefe SJ,Curr Opin Gastroenterol,2008,2007/11/29,,,10.1097/MOG.0b013e3282f323f3
27747984,"Effects of varying dietary content of fermentable short-chain carbohydrates on symptoms, fecal microenvironment, and cytokine profiles in patients with irritable bowel syndrome","Hustoft TN, Hausken T, Ystad SO, Valeur J, Brokstad K, Hatlebakk JG, Lied GA.",Neurogastroenterol Motil. 2017 Apr;29(4). doi: 10.1111/nmo.12969. Epub 2016 Oct 16.,Hustoft TN,Neurogastroenterol Motil,2017,2016/10/18,,,10.1111/nmo.12969
26132028,"Alcanivorax dieselolei, an alkane-degrading bacterium associated with the mucus of the zoanthid Palythoa caribaeorum (Cnidaria, Anthozoa)","Campos FF, Garcia JE, Luna-Finkler CL, Davolos CC, Lemos MV, Pérez CD.",Braz J Biol. 2015 May;75(2):431-4. doi: 10.1590/1519-6984.16113.,Campos FF,Braz J Biol,2015,2015/07/02,,,10.1590/1519-6984.16113
23529653,Variations in diversity and richness of gut bacterial communities of termites (Reticulitermes flavipes) fed with grassy and woody plant substrates,"Huang XF, Bakker MG, Judd TM, Reardon KF, Vivanco JM.",Microb Ecol. 2013 Apr;65(3):531-6. doi: 10.1007/s00248-013-0219-y. Epub 2013 Mar 26.,Huang XF,Microb Ecol,2013,2013/03/27,,,10.1007/s00248-013-0219-y
16099112,Detection of novel oral species and phylotypes in symptomatic endodontic infections including abscesses,"Rôças IN, Siqueira JF Jr.",FEMS Microbiol Lett. 2005 Sep 15;250(2):279-85. doi: 10.1016/j.femsle.2005.07.017.,Rôças IN,FEMS Microbiol Lett,2005,2005/08/16,,,10.1016/j.femsle.2005.07.017
17933936,"Intestinal integrity and Akkermansia muciniphila, a mucin-degrading member of the intestinal microbiota present in infants, adults, and the elderly","Collado MC, Derrien M, Isolauri E, de Vos WM, Salminen S.",Appl Environ Microbiol. 2007 Dec;73(23):7767-70. doi: 10.1128/AEM.01477-07. Epub 2007 Oct 12.,Collado MC,Appl Environ Microbiol,2007,2007/10/16,PMC2168041,,10.1128/AEM.01477-07
21808634,Altered gut microbiota and endocannabinoid system tone in obese and diabetic leptin-resistant mice: impact on apelin regulation in adipose tissue,"Geurts L, Lazarevic V, Derrien M, Everard A, Van Roye M, Knauf C, Valet P, Girard M, Muccioli GG, François P, de Vos WM, Schrenzel J, Delzenne NM, Cani PD.",Front Microbiol. 2011 Jul 13;2:149. doi: 10.3389/fmicb.2011.00149. eCollection 2011.,Geurts L,Front Microbiol,2011,2011/08/03,PMC3139240,,10.3389/fmicb.2011.00149
18577625,Change in the ileal bacterial population of turkeys fed different diets and after infection with Salmonella as determined with denaturing gradient gel electrophoresis of amplified 16s ribosomal DNA,"Santos AA Jr, Ferket PR, Santos FB, Nakamura N, Collier C.",Poult Sci. 2008 Jul;87(7):1415-27. doi: 10.3382/ps.2006-00462.,Santos AA Jr,Poult Sci,2008,2008/06/26,,,10.3382/ps.2006-00462
23889754,Freshwater bacterial lifestyles inferred from comparative genomics,"Livermore JA, Emrich SJ, Tan J, Jones SE.",Environ Microbiol. 2014 Mar;16(3):746-58. doi: 10.1111/1462-2920.12199. Epub 2013 Jul 26.,Livermore JA,Environ Microbiol,2014,2013/07/30,,,10.1111/1462-2920.12199
23878927,Microbial community analyses in biogas reactors by molecular methods,"cater M, Fanedl L, Logar RM.",Acta Chim Slov. 2013;60(2):243-55.,cater M,Acta Chim Slov,2013,2013/07/25,,,
17827672,Differences in developing intestinal microbiota between allergic and non-allergic infants: a pilot study in Japan,"Songjinda P, Nakayama J, Tateyama A, Tanaka S, Tsubouchi M, Kiyohara C, Shirakawa T, Sonomoto K.",Biosci Biotechnol Biochem. 2007 Sep;71(9):2338-42. doi: 10.1271/bbb.70154. Epub 2007 Sep 7.,Songjinda P,Biosci Biotechnol Biochem,2007,2007/09/11,,,10.1271/bbb.70154
16329979,"Biodiversity and seasonal variation of the cyanobacterial assemblage in a rice paddy field in Fujian, China","Song T, Mårtensson L, Eriksson T, Zheng W, Rasmussen U.",FEMS Microbiol Ecol. 2005 Sep 1;54(1):131-40. doi: 10.1016/j.femsec.2005.03.008.,Song T,FEMS Microbiol Ecol,2005,2005/12/07,,,10.1016/j.femsec.2005.03.008
9495617,Clinical and microbiological features of refractory periodontitis subjects,"Colombo AP, Haffajee AD, Dewhirst FE, Paster BJ, Smith CM, Cugini MA, Socransky SS.",J Clin Periodontol. 1998 Feb;25(2):169-80. doi: 10.1111/j.1600-051x.1998.tb02424.x.,Colombo AP,J Clin Periodontol,1998,1998/03/12,,,10.1111/j.1600-051x.1998.tb02424.x
26980217,Characterization and pharmacological potential of Lactobacillus sakei 1I1 isolated from fresh water fish Zacco koreanus,"Bajpai VK, Han JH, Nam GJ, Majumder R, Park C, Lim J, Paek WK, Rather IA, Park YH.",Daru. 2016 Mar 15;24:8. doi: 10.1186/s40199-016-0147-8.,Bajpai VK,Daru,2016,2016/03/17,PMC4793658,,10.1186/s40199-016-0147-8
25755932,Wild plant species growing closely connected in a subalpine meadow host distinct root-associated bacterial communities,"Aleklett K, Leff JW, Fierer N, Hart M.",PeerJ. 2015 Feb 26;3:e804. doi: 10.7717/peerj.804. eCollection 2015.,Aleklett K,PeerJ,2015,2015/03/11,PMC4349149,,10.7717/peerj.804
27199748,Metagenomic Analysis of Antibiotic-Induced Changes in Gut Microbiota in a Pregnant Rat Model,"Khan I, Azhar EI, Abbas AT, Kumosani T, Barbour EK, Raoult D, Yasir M.",Front Pharmacol. 2016 Apr 28;7:104. doi: 10.3389/fphar.2016.00104. eCollection 2016.,Khan I,Front Pharmacol,2016,2016/05/21,PMC4849429,,10.3389/fphar.2016.00104
24159323,"16S rRNA gene-based identification of microbiota associated with the parthenogenetic troglobiont sand fly Deanemyia maruaga (Diptera, Psychodidae) from central Amazon, Brazil","de Sousa KB, da Silva TR, Alencar RB, Baton LA, Naveca FG, Shimabukuro PH.",Braz J Microbiol. 2013 Apr 5;44(1):325-8. doi: 10.1590/S1517-83822013005000013. eCollection 2013.,de Sousa KB,Braz J Microbiol,2013,2013/10/26,PMC3804217,,10.1590/S1517-83822013005000013
22451432,Bacterial diversity associated with the rotifer Brachionus plicatilis sp. complex determined by culture-dependent and -independent methods,"Ishino R, Iehata S, Nakano M, Tanaka R, Yoshimatsu T, Maeda H.",Biocontrol Sci. 2012 Mar;17(1):51-6. doi: 10.4265/bio.17.51.,Ishino R,Biocontrol Sci,2012,2012/03/28,,,10.4265/bio.17.51
25873606,Monitoring the dynamics of syntrophic β-oxidizing bacteria during anaerobic degradation of oleic acid by quantitative PCR,"Ziels RM, Beck DA, Martí M, Gough HL, Stensel HD, Svensson BH.",FEMS Microbiol Ecol. 2015 Apr;91(4):fiv028. doi: 10.1093/femsec/fiv028. Epub 2015 Mar 19.,Ziels RM,FEMS Microbiol Ecol,2015,2015/04/16,,,10.1093/femsec/fiv028
22009990,Genomic analysis identifies association of Fusobacterium with colorectal carcinoma,"Kostic AD, Gevers D, Pedamallu CS, Michaud M, Duke F, Earl AM, Ojesina AI, Jung J, Bass AJ, Tabernero J, Baselga J, Liu C, Shivdasani RA, Ogino S, Birren BW, Huttenhower C, Garrett WS, Meyerson M.",Genome Res. 2012 Feb;22(2):292-8. doi: 10.1101/gr.126573.111. Epub 2011 Oct 18.,Kostic AD,Genome Res,2012,2011/10/20,PMC3266036,,10.1101/gr.126573.111
24151598,Diversity and antimicrobial properties of lactic acid bacteria isolated from rhizosphere of olive trees and desert truffles of Tunisia,"Fhoula I, Najjari A, Turki Y, Jaballah S, Boudabous A, Ouzari H.",Biomed Res Int. 2013;2013:405708. doi: 10.1155/2013/405708. Epub 2013 Sep 14.,Fhoula I,Biomed Res Int,2013,2013/10/24,PMC3787589,,10.1155/2013/405708
22571334,Bacterial communities associated with the ctenophores Mnemiopsis leidyi and Beroe ovata,"Daniels C, Breitbart M.",FEMS Microbiol Ecol. 2012 Oct;82(1):90-101. doi: 10.1111/j.1574-6941.2012.01409.x. Epub 2012 Jun 13.,Daniels C,FEMS Microbiol Ecol,2012,2012/05/11,,,10.1111/j.1574-6941.2012.01409.x
19758348,Characterization and evolution of two bacteriome-inhabiting symbionts in cixiid planthoppers (Hemiptera: Fulgoromorpha: Pentastirini),"Bressan A, Arneodo J, Simonato M, Haines WP, Boudon-Padieu E.",Environ Microbiol. 2009 Dec;11(12):3265-79. doi: 10.1111/j.1462-2920.2009.02055.x. Epub 2009 Sep 16.,Bressan A,Environ Microbiol,2009,2009/09/18,,,10.1111/j.1462-2920.2009.02055.x
18072239,Microbial diversity analysis of former salterns in southern Taiwan by 16S rRNA-based methods,"Wang CY, Ng CC, Chen TW, Wu SJ, Shyu YT.",J Basic Microbiol. 2007 Dec;47(6):525-33. doi: 10.1002/jobm.200700250.,Wang CY,J Basic Microbiol,2007,2007/12/12,,,10.1002/jobm.200700250
16403880,"Bacteroides intestinalis sp. nov., isolated from human faeces","Bakir MA, Kitahara M, Sakamoto M, Matsumoto M, Benno Y.",Int J Syst Evol Microbiol. 2006 Jan;56(Pt 1):151-4. doi: 10.1099/ijs.0.63914-0.,Bakir MA,Int J Syst Evol Microbiol,2006,2006/01/13,,,10.1099/ijs.0.63914-0
25015892,Metatranscriptomic analysis of arctic peat soil microbiota,"Tveit AT, Urich T, Svenning MM.",Appl Environ Microbiol. 2014 Sep;80(18):5761-72. doi: 10.1128/AEM.01030-14. Epub 2014 Jul 11.,Tveit AT,Appl Environ Microbiol,2014,2014/07/13,PMC4178616,,10.1128/AEM.01030-14
22762355,Subgingival biodiversity in subjects with uncontrolled type-2 diabetes and chronic periodontitis,"Casarin RC, Barbagallo A, Meulman T, Santos VR, Sallum EA, Nociti FH, Duarte PM, Casati MZ, Gonçalves RB.",J Periodontal Res. 2013 Feb;48(1):30-6. doi: 10.1111/j.1600-0765.2012.01498.x. Epub 2012 Jul 4.,Casarin RC,J Periodontal Res,2013,2012/07/06,,,10.1111/j.1600-0765.2012.01498.x
24451334,A gene-targeted approach to investigate the intestinal butyrate-producing bacterial community,"Vital M, Penton CR, Wang Q, Young VB, Antonopoulos DA, Sogin ML, Morrison HG, Raffals L, Chang EB, Huffnagle GB, Schmidt TM, Cole JR, Tiedje JM.",Microbiome. 2013 Mar 4;1(1):8. doi: 10.1186/2049-2618-1-8.,Vital M,Microbiome,2013,2014/01/24,PMC4126176,,10.1186/2049-2618-1-8
21653518,Mathematical modeling of 16S ribosomal DNA amplification reveals optimal conditions for the interrogation of complex microbial communities with phylogenetic microarrays,"Paliy O, Foy BD.",Bioinformatics. 2011 Aug 1;27(15):2134-40. doi: 10.1093/bioinformatics/btr326. Epub 2011 Jun 7.,Paliy O,Bioinformatics,2011,2011/06/10,PMC3137216,,10.1093/bioinformatics/btr326
21816767,Bacteriophages and diffusion of genes encoding antimicrobial resistance in cystic fibrosis sputum microbiota,"Fancello L, Desnues C, Raoult D, Rolain JM.",J Antimicrob Chemother. 2011 Nov;66(11):2448-54. doi: 10.1093/jac/dkr315. Epub 2011 Aug 4.,Fancello L,J Antimicrob Chemother,2011,2011/08/06,,,10.1093/jac/dkr315
19360128,Statistical methods for detecting differentially abundant features in clinical metagenomic samples,"White JR, Nagarajan N, Pop M.",PLoS Comput Biol. 2009 Apr;5(4):e1000352. doi: 10.1371/journal.pcbi.1000352. Epub 2009 Apr 10.,White JR,PLoS Comput Biol,2009,2009/04/11,PMC2661018,,10.1371/journal.pcbi.1000352
27087538,Comparison of the oral microbiome of siblings using next-generation sequencing: a pilot study,"Lee HS, Lee JH, Kim SO, Song JS, Kim BI, Kim YJ, Lee JH.",Oral Dis. 2016 Sep;22(6):549-56. doi: 10.1111/odi.12491. Epub 2016 May 27.,Lee HS,Oral Dis,2016,2016/04/19,,,10.1111/odi.12491
27501947,Fetal Tissues Tested for Microbial Sterility by Culture- and PCR-Based Methods Can be Safely Used in Clinics,"Vitrenko Y, Kostenko I, Kulebyakina K, Duda A, Klunnyk M, Sorochynska K.",Cell Transplant. 2017 Feb 16;26(2):339-350. doi: 10.3727/096368916X692735. Epub 2016 Aug 5.,Vitrenko Y,Cell Transplant,2017,2016/08/10,PMC5657759,,10.3727/096368916X692735
17967463,Composition of Acridid gut bacterial communities as revealed by 16S rRNA gene analysis,"Dillon RJ, Webster G, Weightman AJ, Dillon VM, Blanford S, Charnley AK.",J Invertebr Pathol. 2008 Mar;97(3):265-72. doi: 10.1016/j.jip.2007.09.010. Epub 2007 Sep 21.,Dillon RJ,J Invertebr Pathol,2008,2007/10/31,,,10.1016/j.jip.2007.09.010
27057545,Motif-Based Text Mining of Microbial Metagenome Redundancy Profiling Data for Disease Classification,"Wang Y, Li R, Zhou Y, Ling Z, Guo X, Xie L, Liu L.",Biomed Res Int. 2016;2016:6598307. doi: 10.1155/2016/6598307. Epub 2016 Feb 14.,Wang Y,Biomed Res Int,2016,2016/04/09,PMC4769744,,10.1155/2016/6598307
23452586,Effects of different complementary feeding regimens on iron status and enteric microbiota in breastfed infants,"Krebs NF, Sherlock LG, Westcott J, Culbertson D, Hambidge KM, Feazel LM, Robertson CE, Frank DN.",J Pediatr. 2013 Aug;163(2):416-23. doi: 10.1016/j.jpeds.2013.01.024. Epub 2013 Feb 26.,Krebs NF,J Pediatr,2013,2013/03/05,PMC3674183,NIHMS438031,10.1016/j.jpeds.2013.01.024
23270314,PyroTRF-ID: a novel bioinformatics methodology for the affiliation of terminal-restriction fragments using 16S rRNA gene pyrosequencing data,"Weissbrodt DG, Shani N, Sinclair L, Lefebvre G, Rossi P, Maillard J, Rougemont J, Holliger C.",BMC Microbiol. 2012 Dec 27;12:306. doi: 10.1186/1471-2180-12-306.,Weissbrodt DG,BMC Microbiol,2012,2012/12/29,PMC3566925,,10.1186/1471-2180-12-306
23406581,Bacterial DNA signatures in carotid atherosclerosis represent both commensals and pathogens of skin origin,"Renko J, Koskela KA, Lepp PW, Oksala N, Levula M, Lehtimäki T, Solakivi T, Kunnas T, Nikkari S, Nikkari ST.",Eur J Dermatol. 2013 Jan-Feb;23(1):53-8. doi: 10.1684/ejd.2012.1908.,Renko J,Eur J Dermatol,2013,2013/02/15,,,10.1684/ejd.2012.1908
26912654,Transcriptional Reprogramming and Resistance to Colonic Mucosal Injury in Poly(ADP-ribose) Polymerase 1 (PARP1)-deficient Mice,"Larmonier CB, Shehab KW, Laubitz D, Jamwal DR, Ghishan FK, Kiela PR.",J Biol Chem. 2016 Apr 22;291(17):8918-30. doi: 10.1074/jbc.M116.714386. Epub 2016 Feb 24.,Larmonier CB,J Biol Chem,2016,2016/02/26,PMC4861461,,10.1074/jbc.M116.714386
24289046,Monitoring the rumen pectinolytic bacteria Treponema saccharophilum using real-time PCR,"Liu J, Wang JK, Zhu W, Pu YY, Guan LL, Liu JX.",FEMS Microbiol Ecol. 2014 Mar;87(3):576-85. doi: 10.1111/1574-6941.12246. Epub 2013 Dec 2.,Liu J,FEMS Microbiol Ecol,2014,2013/12/03,,,10.1111/1574-6941.12246
25300603,Agarose gel purification of PCR products for denaturing gradient gel electrophoresis results in GC-clamp deletion,"Sun G, Xiao J, Lu M, Wang H, Chen X, Yu Y, Pan Y, Wang Y.",Appl Biochem Biotechnol. 2015 Jan;175(1):400-9. doi: 10.1007/s12010-014-1282-7. Epub 2014 Oct 10.,Sun G,Appl Biochem Biotechnol,2015,2014/10/11,,,10.1007/s12010-014-1282-7
23994204,Impact of subacute ruminal acidosis (SARA) adaptation on rumen microbiota in dairy cattle using pyrosequencing,"Mao SY, Zhang RY, Wang DS, Zhu WY.",Anaerobe. 2013 Dec;24:12-9. doi: 10.1016/j.anaerobe.2013.08.003. Epub 2013 Aug 29.,Mao SY,Anaerobe,2013,2013/09/03,,,10.1016/j.anaerobe.2013.08.003
18537839,"Prokaryotic diversity in Tuz Lake, a hypersaline environment in Inland Turkey","Mutlu MB, Martínez-García M, Santos F, Peña A, Guven K, Antón J.",FEMS Microbiol Ecol. 2008 Sep;65(3):474-83. doi: 10.1111/j.1574-6941.2008.00510.x. Epub 2008 Jun 5.,Mutlu MB,FEMS Microbiol Ecol,2008,2008/06/10,,,10.1111/j.1574-6941.2008.00510.x
25182613,A new strain of Wolbachia in an alpine population of the viviparous Oreina cacaliae (Coleoptera: Chrysomelidae),"Montagna M, Chouaia B, Sacchi L, Porretta D, Martin E, Giorgi A, Lozzia GC, Epis S.",Environ Entomol. 2014 Aug;43(4):913-22. doi: 10.1603/EN13228.,Montagna M,Environ Entomol,2014,2014/09/04,,,10.1603/EN13228
25012900,Interpreting 16S metagenomic data without clustering to achieve sub-OTU resolution,"Tikhonov M, Leach RW, Wingreen NS.",ISME J. 2015 Jan;9(1):68-80. doi: 10.1038/ismej.2014.117. Epub 2014 Jul 11.,Tikhonov M,ISME J,2015,2014/07/12,PMC4274427,,10.1038/ismej.2014.117
26410282,Induced sputum in young healthy children with cystic fibrosis,Forton J.,Paediatr Respir Rev. 2015 Oct;16 Suppl 1:6-8. doi: 10.1016/j.prrv.2015.07.007. Epub 2015 Sep 26.,Forton J,Paediatr Respir Rev,2015,2015/09/28,,,10.1016/j.prrv.2015.07.007
